CustomerID,Recency,Frequency,Monetary,Return_Value,Net_Monetary,R_Score,F_Score,M_Score,Customer_Segment
14046,284,1,154.99,0.0,154.99,1,1,1,Hibernating / Lost
14047,9,5,1308.6100000000001,18.6,1290.0100000000002,5,4,4,Champions
14048,305,1,409.93,34.8,375.13,1,1,2,Hibernating / Lost
14049,17,4,5681.72,42.57,5639.150000000001,4,4,5,Champions
14050,32,2,746.36,0.0,746.36,4,3,3,Loyal Customers
14051,1,23,15610.390000000001,133.05,15477.340000000002,5,5,5,Champions
14052,20,1,225.36,0.0,225.36,4,1,1,Hibernating / Lost
14053,124,2,260.25,0.0,260.25,2,3,2,At Risk
14054,65,1,92.46,0.0,92.46,3,1,1,Hibernating / Lost
14055,106,1,725.6400000000001,0.0,725.6400000000001,2,1,3,At Risk
14056,1,23,8214.65,90.25,8124.4,5,5,5,Champions
14057,24,17,6217.96,70.56,6147.4,4,5,5,Champions
14059,267,1,183.6,0.0,183.6,1,1,1,Hibernating / Lost
14060,5,19,6140.42,5.04,6135.38,5,5,5,Champions
14062,10,12,10464.85,0.0,10464.85,5,5,5,Champions
14064,29,5,1353.74,165.42,1188.32,4,4,4,Champions
14066,267,1,152.55,0.0,152.55,1,1,1,Hibernating / Lost
14067,64,2,374.7,0.0,374.7,3,3,2,Loyal Customers
14068,320,1,265.85,0.0,265.85,1,1,2,Hibernating / Lost
14071,4,8,1438.82,131.41,1307.4099999999999,5,5,4,Champions
14073,32,1,151.04,11.5,139.54,4,1,1,Hibernating / Lost
14075,5,3,942.26,0.0,942.26,5,3,4,Loyal Customers
14076,129,1,122.47,0.0,122.47,2,1,1,Hibernating / Lost
14077,41,5,499.41999999999996,0.0,499.41999999999996,3,4,3,Loyal Customers
14078,102,6,1049.37,0.0,1049.37,2,5,4,At Risk
14079,125,1,375.1,0.0,375.1,2,1,2,Hibernating / Lost
14080,33,1,45.599999999999994,0.0,45.599999999999994,4,1,1,Hibernating / Lost
14081,302,2,934.52,29.849999999999998,904.67,1,3,3,At Risk
14082,365,1,182.25,0.0,182.25,1,1,1,Hibernating / Lost
14083,4,9,1018.43,0.0,1018.43,5,5,4,Champions
14085,2,18,4448.54,12.75,4435.79,5,5,5,Champions
14087,3,1,194.42,12.75,181.67,5,1,1,Hibernating / Lost
14088,10,13,50491.81,76.32000000000001,50415.49,5,5,5,Champions
14089,57,1,161.0,0.0,161.0,3,1,1,Hibernating / Lost
14090,325,1,76.32000000000001,0.0,76.32000000000001,1,1,1,Hibernating / Lost
14092,8,14,4076.91,13.81,4063.1,5,5,5,Champions
14093,12,1,442.85,0.0,442.85,5,1,2,Hibernating / Lost
14096,4,17,65164.79,8043.88,57120.91,5,5,5,Champions
14098,37,1,147.35,0.0,147.35,3,1,1,Hibernating / Lost
14099,16,11,3104.17,11.2,3092.9700000000003,4,5,5,Champions
14100,138,1,194.9,0.0,194.9,2,1,1,Hibernating / Lost
14101,74,6,5976.79,0.0,5976.79,2,5,5,At Risk
14102,5,5,1360.28,45.55,1314.73,5,4,4,Champions
14104,155,2,216.20999999999998,0.0,216.20999999999998,2,3,1,At Risk
14105,239,1,1266.23,5.9,1260.33,1,1,4,At Risk
14107,52,7,2703.23,14.75,2688.48,3,5,5,Loyal Customers
14108,31,2,597.91,3.75,594.16,4,3,3,Loyal Customers
14109,73,1,144.2,64.0,80.19999999999999,2,1,1,Hibernating / Lost
14110,4,12,5683.15,13.5,5669.65,5,5,5,Champions
14111,14,4,692.85,4.25,688.6,4,4,3,Loyal Customers
14112,23,7,2915.15,140.98000000000002,2774.17,4,5,5,Champions
14113,4,4,1840.42,462.5,1377.92,5,4,4,Champions
14114,274,2,386.53,0.0,386.53,1,3,2,At Risk
14116,20,5,1382.74,0.0,1382.74,4,4,4,Champions
14117,144,1,90.0,0.0,90.0,2,1,1,Hibernating / Lost
14121,4,4,2780.15,39.85,2740.3,5,4,5,Champions
14124,84,1,419.58000000000004,0.0,419.58000000000004,2,1,2,Hibernating / Lost
14125,11,3,2740.43,0.0,2740.43,5,3,5,Loyal Customers
14126,8,3,706.1300000000001,62.5,643.6300000000001,5,3,3,Loyal Customers
14127,123,3,709.71,0.0,709.71,2,3,3,At Risk
14128,61,2,637.5,0.0,637.5,3,3,3,Loyal Customers
14129,2,5,1123.8600000000001,0.0,1123.8600000000001,5,4,4,Champions
14130,319,1,483.86,0.0,483.86,1,1,3,At Risk
14132,2,11,3586.0299999999997,5.9,3580.1299999999997,5,5,5,Champions
14133,130,3,605.64,15.3,590.34,2,3,3,At Risk
14135,2,15,4690.31,0.0,4690.31,5,5,5,Champions
14138,2,2,982.3800000000001,0.0,982.3800000000001,5,3,4,Loyal Customers
14139,46,1,415.82,0.0,415.82,3,1,2,Hibernating / Lost
14140,4,2,935.05,15.0,920.05,5,3,4,Loyal Customers
14141,3,4,915.13,36.1,879.03,5,4,3,Loyal Customers
14142,373,1,311.81,0.0,311.81,1,1,2,Hibernating / Lost
14143,134,1,115.8,0.0,115.8,2,1,1,Hibernating / Lost
14145,47,4,3742.2,594.0,3148.2,3,4,5,Loyal Customers
14146,9,5,4191.0,1241.43,2949.5699999999997,5,4,5,Champions
14147,78,2,483.4,15.0,468.4,2,3,2,At Risk
14148,234,1,157.2,0.0,157.2,1,1,1,Hibernating / Lost
14149,221,1,446.62,187.19,259.43,1,1,2,Hibernating / Lost
14150,36,2,658.64,0.0,658.64,3,3,3,Loyal Customers
14152,75,2,621.29,10.2,611.0899999999999,2,3,3,At Risk
14154,239,2,1345.62,0.0,1345.62,1,3,4,At Risk
14155,266,1,118.75,0.0,118.75,1,1,1,Hibernating / Lost
14156,10,55,117379.63,3995.4900000000002,113384.14,5,5,5,Champions
14157,20,2,432.88,32.45,400.43,4,3,2,Loyal Customers
14158,40,1,507.66,0.0,507.66,3,1,3,Hibernating / Lost
14159,20,11,4693.01,14.71,4678.3,4,5,5,Champions
14161,216,3,1110.52,0.0,1110.52,1,3,4,At Risk
14162,174,2,289.36,0.0,289.36,2,3,2,At Risk
14163,87,4,2445.91,0.0,2445.91,2,4,5,At Risk
14164,71,2,1631.77,0.0,1631.77,3,3,4,Loyal Customers
14165,276,1,122.53999999999999,0.0,122.53999999999999,1,1,1,Hibernating / Lost
14167,39,4,574.84,0.0,574.84,3,4,3,Loyal Customers
14171,98,1,363.79,0.0,363.79,2,1,2,Hibernating / Lost
14173,11,4,450.84,0.0,450.84,5,4,2,Loyal Customers
14174,33,1,134.46,0.0,134.46,4,1,1,Hibernating / Lost
14175,60,3,3222.3,114.24,3108.0600000000004,3,3,5,Loyal Customers
14176,297,4,576.9000000000001,2.9,574.0000000000001,1,4,3,At Risk
14177,86,4,559.41,4.95,554.4599999999999,2,4,3,At Risk
14178,9,7,1620.93,0.0,1620.93,5,5,4,Champions
14179,41,2,719.78,0.0,719.78,3,3,3,Loyal Customers
14180,11,25,4748.52,107.75,4640.77,5,5,5,Champions
14184,67,1,452.89,0.0,452.89,3,1,2,Hibernating / Lost
14185,331,1,197.65,0.0,197.65,1,1,1,Hibernating / Lost
14188,31,6,2054.36,35.45,2018.91,4,5,5,Champions
14189,2,15,4654.08,49.769999999999996,4604.3099999999995,5,5,5,Champions
14191,2,13,4684.76,24.75,4660.01,5,5,5,Champions
14193,68,2,853.39,0.0,853.39,3,3,3,Loyal Customers
14194,5,21,11349.52,132.77,11216.75,5,5,5,Champions
14195,202,2,1012.0,49.3,962.7,1,3,4,At Risk
14196,107,1,335.52,0.0,335.52,2,1,2,Hibernating / Lost
14198,18,4,701.4,37.9,663.5,4,4,3,Loyal Customers
14199,218,1,185.39999999999998,0.0,185.39999999999998,1,1,1,Hibernating / Lost
14201,60,7,747.44,59.400000000000006,688.0400000000001,3,5,3,Loyal Customers
14204,2,1,161.03,0.0,161.03,5,1,1,Hibernating / Lost
14205,17,2,466.7,247.92000000000002,218.77999999999997,4,3,1,Loyal Customers
14206,239,1,328.15999999999997,19.9,308.26,1,1,2,Hibernating / Lost
14208,95,1,151.74,0.0,151.74,2,1,1,Hibernating / Lost
14209,11,6,2073.43,6.300000000000001,2067.1299999999997,5,5,5,Champions
14210,106,6,1905.8400000000001,4.95,1900.89,2,5,4,At Risk
14211,53,9,2241.1,32.8,2208.2999999999997,3,5,5,Loyal Customers
14212,90,1,1070.48,0.0,1070.48,2,1,4,At Risk
14214,31,5,1004.38,4.15,1000.23,4,4,4,Champions
14215,12,6,1789.72,11.8,1777.92,5,5,4,Champions
14216,3,4,1839.3,0.0,1839.3,5,4,4,Champions
14217,2,17,2004.98,79.62,1925.3600000000001,5,5,4,Champions
14218,43,1,169.48000000000002,0.0,169.48000000000002,3,1,1,Hibernating / Lost
14219,4,1,89.94,0.0,89.94,5,1,1,Hibernating / Lost
14220,247,2,632.4,0.0,632.4,1,3,3,At Risk
14221,42,9,3432.8,4.95,3427.8500000000004,3,5,5,Loyal Customers
14222,177,1,683.17,0.0,683.17,2,1,3,At Risk
14223,92,3,991.13,15.9,975.23,2,3,4,At Risk
14224,110,4,1050.12,0.0,1050.12,2,4,4,At Risk
14226,29,5,2232.19,30.55,2201.64,4,4,5,Champions
14227,26,10,3350.96,35.25,3315.71,4,5,5,Champions
14229,52,3,1547.2,96.6,1450.6000000000001,3,3,4,Loyal Customers
14231,184,3,925.71,103.65,822.0600000000001,1,3,3,At Risk
14232,43,5,2048.07,4.14,2043.93,3,4,5,Loyal Customers
14233,49,4,1462.72,15.209999999999999,1447.51,3,4,4,Loyal Customers
14234,22,4,775.46,0.0,775.46,4,4,3,Loyal Customers
14235,75,5,3144.86,51.0,3093.86,2,4,5,At Risk
14236,81,2,490.86,0.0,490.86,2,3,3,At Risk
14237,373,1,161.0,0.0,161.0,1,1,1,Hibernating / Lost
14238,326,1,146.85,0.0,146.85,1,1,1,Hibernating / Lost
14239,43,11,2380.85,57.35,2323.5,3,5,5,Loyal Customers
14240,30,2,890.34,0.0,890.34,4,3,3,Loyal Customers
14241,184,1,213.70000000000002,0.0,213.70000000000002,1,1,1,Hibernating / Lost
14242,235,2,280.55,0.0,280.55,1,3,2,At Risk
14243,9,10,2588.77,52.89,2535.88,5,5,5,Champions
14245,220,2,1693.45,15.97,1677.48,1,3,4,At Risk
14246,111,3,1474.06,0.0,1474.06,2,3,4,At Risk
14247,278,1,136.76999999999998,0.0,136.76999999999998,1,1,1,Hibernating / Lost
14248,318,1,302.58,0.0,302.58,1,1,2,Hibernating / Lost
14250,7,3,1904.05,0.0,1904.05,5,3,4,Loyal Customers
14251,2,5,2879.7000000000003,0.0,2879.7000000000003,5,4,5,Champions
14256,260,2,969.0600000000001,34.0,935.0600000000001,1,3,4,At Risk
14257,64,5,3099.7200000000003,12.450000000000001,3087.2700000000004,3,4,5,Loyal Customers
14258,9,9,12669.98,19.9,12650.08,5,5,5,Champions
14259,142,1,120.0,0.0,120.0,2,1,1,Hibernating / Lost
14261,51,2,1163.45,0.0,1163.45,3,3,4,Loyal Customers
14262,8,8,2618.23,0.0,2618.23,5,5,5,Champions
14264,155,2,333.97,14.5,319.47,2,3,2,At Risk
14265,109,2,530.18,0.0,530.18,2,3,3,At Risk
14267,163,3,1516.24,237.15,1279.09,2,3,4,At Risk
14270,332,1,492.65000000000003,0.0,492.65000000000003,1,1,3,At Risk
14271,226,1,112.32,0.0,112.32,1,1,1,Hibernating / Lost
14272,74,2,437.96,0.0,437.96,2,3,2,At Risk
14273,51,4,559.97,0.0,559.97,3,4,3,Loyal Customers
14276,99,3,1119.74,100.35,1019.39,2,3,4,At Risk
14277,15,3,4216.2,259.2,3957.0,4,3,5,Loyal Customers
14280,197,1,134.04,0.0,134.04,1,1,1,Hibernating / Lost
14282,3,15,3729.34,0.0,3729.34,5,5,5,Champions
14284,31,2,595.25,16.8,578.45,4,3,3,Loyal Customers
14285,21,4,1910.01,0.0,1910.01,4,4,4,Champions
14286,24,3,4628.75,32.94,4595.81,4,3,5,Loyal Customers
14287,8,3,176.63,25.4,151.23,5,3,1,Loyal Customers
14288,213,1,426.6,12.75,413.85,1,1,2,Hibernating / Lost
14289,9,6,911.26,0.0,911.26,5,5,3,Loyal Customers
14290,11,5,2314.65,7.2,2307.4500000000003,5,4,5,Champions
14291,2,11,3883.25,9.95,3873.3,5,5,5,Champions
14292,8,9,4871.93,52.6,4819.33,5,5,5,Champions
14293,3,4,1046.56,0.0,1046.56,5,4,4,Champions
14295,40,1,166.20000000000002,11.5,154.70000000000002,3,1,1,Hibernating / Lost
14297,18,4,1305.33,21.270000000000003,1284.06,4,4,4,Champions
14298,8,44,51527.3,664.86,50862.44,5,5,5,Champions
14299,8,9,3965.62,1110.27,2855.35,5,5,5,Champions
14300,19,1,43.2,0.0,43.2,4,1,1,Hibernating / Lost
14301,117,1,640.14,8.1,632.04,2,1,3,At Risk
14304,223,1,383.45,186.35000000000002,197.09999999999997,1,1,1,Hibernating / Lost
14305,71,3,1858.96,55.2,1803.76,3,3,4,Loyal Customers
14306,51,2,2093.32,9.9,2083.42,3,3,5,Loyal Customers
14307,89,6,2995.72,0.0,2995.72,2,5,5,At Risk
14309,8,9,2352.53,32.85,2319.6800000000003,5,5,5,Champions
14311,243,1,310.26,80.55,229.70999999999998,1,1,1,Hibernating / Lost
14312,47,6,1611.59,0.0,1611.59,3,5,4,Loyal Customers
14314,107,1,120.0,0.0,120.0,2,1,1,Hibernating / Lost
14315,45,6,2481.13,24.15,2456.98,3,5,5,Loyal Customers
14317,65,1,508.58000000000004,0.0,508.58000000000004,3,1,3,Hibernating / Lost
14320,207,2,477.79,134.68,343.11,1,3,2,At Risk
14321,11,5,1530.75,0.0,1530.75,5,4,4,Champions
14323,115,2,605.0600000000001,30.800000000000004,574.2600000000001,2,3,3,At Risk
14326,242,1,183.85,17.0,166.85,1,1,1,Hibernating / Lost
14327,163,1,311.65,0.0,311.65,2,1,2,Hibernating / Lost
14329,17,7,5014.84,86.1,4928.74,4,5,5,Champions
14331,124,2,462.65999999999997,0.0,462.65999999999997,2,3,2,At Risk
14332,23,3,866.31,0.0,866.31,4,3,3,Loyal Customers
14333,68,1,415.2,63.75,351.45,3,1,2,Hibernating / Lost
14334,17,8,2552.21,12.75,2539.46,4,5,5,Champions
14335,16,2,468.26,0.0,468.26,4,3,2,Loyal Customers
14336,17,4,1614.91,0.0,1614.91,4,4,4,Champions
14338,161,2,588.22,34.0,554.22,2,3,3,At Risk
14339,243,1,309.52,19.61,289.90999999999997,1,1,2,Hibernating / Lost
14340,219,1,134.7,0.0,134.7,1,1,1,Hibernating / Lost
14341,45,8,2182.28,15.9,2166.38,3,5,5,Loyal Customers
14342,21,4,668.5600000000001,60.85000000000001,607.71,4,4,3,Loyal Customers
14344,127,8,889.9300000000001,0.0,889.9300000000001,2,5,3,At Risk
14345,39,1,108.97999999999999,0.0,108.97999999999999,3,1,1,Hibernating / Lost
14346,121,2,1021.58,0.0,1021.58,2,3,4,At Risk
14348,260,1,409.57,0.0,409.57,1,1,2,Hibernating / Lost
14349,10,1,133.5,0.0,133.5,5,1,1,Hibernating / Lost
14350,274,1,282.93,24.229999999999997,258.7,1,1,2,Hibernating / Lost
14351,165,1,51.0,0.0,51.0,2,1,1,Hibernating / Lost
14352,157,4,1078.96,0.0,1078.96,2,4,4,At Risk
14353,215,1,90.6,0.0,90.6,1,1,1,Hibernating / Lost
14354,6,2,163.62,0.0,163.62,5,3,1,Loyal Customers
14355,366,1,174.4,0.0,174.4,1,1,1,Hibernating / Lost
14356,80,2,701.23,34.29,666.94,2,3,3,At Risk
14357,43,1,225.77,0.0,225.77,3,1,1,Hibernating / Lost
14359,19,3,912.18,29.6,882.5799999999999,4,3,3,Loyal Customers
14360,32,4,2128.23,0.0,2128.23,4,4,5,Champions
14362,22,1,161.2,0.0,161.2,4,1,1,Hibernating / Lost
14364,109,8,3717.35,0.0,3717.35,2,5,5,At Risk
14367,8,16,9261.52,93.7,9167.82,5,5,5,Champions
14368,320,1,155.0,0.0,155.0,1,1,1,Hibernating / Lost
14371,295,1,100.5,0.0,100.5,1,1,1,Hibernating / Lost
14373,358,1,76.55,0.0,76.55,1,1,1,Hibernating / Lost
14375,185,1,257.68,0.0,257.68,1,1,2,Hibernating / Lost
14377,191,2,617.05,0.0,617.05,1,3,3,At Risk
14379,44,2,348.1,0.0,348.1,3,3,2,Loyal Customers
14381,52,1,202.68,0.0,202.68,3,1,1,Hibernating / Lost
14382,26,1,626.0699999999999,0.0,626.0699999999999,4,1,3,Hibernating / Lost
14383,38,3,1247.69,0.0,1247.69,3,3,4,Loyal Customers
14385,9,3,202.11,0.0,202.11,5,3,1,Loyal Customers
14386,297,1,142.4,0.0,142.4,1,1,1,Hibernating / Lost
14387,33,3,1770.56,0.0,1770.56,4,3,4,Loyal Customers
14388,10,8,3212.84,40.8,3172.04,5,5,5,Champions
14389,65,2,1043.46,43.74,999.72,3,3,4,Loyal Customers
14390,10,9,4652.82,60.35,4592.469999999999,5,5,5,Champions
14393,218,1,67.95,0.0,67.95,1,1,1,Hibernating / Lost
14395,2,9,3507.71,35.8,3471.91,5,5,5,Champions
14396,65,2,487.99,0.0,487.99,3,3,3,Loyal Customers
14397,3,19,2612.96,56.28,2556.68,5,5,5,Champions
14400,149,1,574.7,15.0,559.7,2,1,3,At Risk
14401,4,13,4051.48,11.5,4039.98,5,5,5,Champions
14403,130,4,1475.81,49.5,1426.31,2,4,4,At Risk
14404,34,6,1474.32,39.6,1434.72,3,5,4,Loyal Customers
14406,119,1,156.75,0.0,156.75,2,1,1,Hibernating / Lost
14407,107,6,2157.73,46.65,2111.08,2,5,5,At Risk
14408,11,7,2606.53,0.0,2606.53,5,5,5,Champions
14409,71,6,2059.4500000000003,151.20000000000002,1908.2500000000002,3,5,4,Loyal Customers
14410,92,9,1105.07,528.77,576.3,2,5,3,At Risk
14411,311,1,1063.0,0.0,1063.0,1,1,4,At Risk
14412,43,2,770.03,8.7,761.3299999999999,3,3,3,Loyal Customers
14413,362,1,122.7,0.0,122.7,1,1,1,Hibernating / Lost
14414,92,7,1496.98,11.850000000000001,1485.13,2,5,4,At Risk
14415,1,13,5900.28,88.72,5811.5599999999995,5,5,5,Champions
14416,22,2,490.22,0.0,490.22,4,3,3,Loyal Customers
14418,4,3,1937.25,0.0,1937.25,5,3,4,Loyal Customers
14419,11,6,1058.06,0.0,1058.06,5,5,4,Champions
14420,99,1,387.52,1.65,385.87,2,1,2,Hibernating / Lost
14421,57,2,813.11,0.0,813.11,3,3,3,Loyal Customers
14422,1,6,4263.64,0.0,4263.64,5,5,5,Champions
14423,218,1,265.2,0.0,265.2,1,1,2,Hibernating / Lost
14424,18,1,322.08,0.0,322.08,4,1,2,Hibernating / Lost
14426,24,10,4481.67,562.77,3918.9,4,5,5,Champions
14427,50,2,363.34000000000003,0.0,363.34000000000003,3,3,2,Loyal Customers
14428,7,5,1244.83,14.690000000000001,1230.1399999999999,5,4,4,Champions
14431,303,1,470.36,72.6,397.76,1,1,2,Hibernating / Lost
14432,10,6,2255.51,0.0,2255.51,5,5,5,Champions
14434,22,6,1372.8,0.0,1372.8,4,5,4,Champions
14436,99,1,89.06,0.0,89.06,2,1,1,Hibernating / Lost
14437,366,1,63.0,106.4,-43.400000000000006,1,1,1,Hibernating / Lost
14438,306,1,131.9,0.0,131.9,1,1,1,Hibernating / Lost
14439,320,1,2661.24,0.0,2661.24,1,1,5,At Risk
14440,8,5,2357.6800000000003,0.0,2357.6800000000003,5,4,5,Champions
14441,1,4,1712.89,167.75,1545.14,5,4,4,Champions
14442,205,2,1589.82,45.2,1544.62,1,3,4,At Risk
14443,54,4,1420.2,19.32,1400.88,3,4,4,Loyal Customers
14446,1,4,1039.58,0.0,1039.58,5,4,4,Champions
14447,19,5,1163.23,0.0,1163.23,4,4,4,Champions
14448,9,2,375.35,0.0,375.35,5,3,2,Loyal Customers
14449,19,4,907.1,0.0,907.1,4,4,3,Loyal Customers
14450,181,3,483.25,0.0,483.25,1,3,3,At Risk
14451,60,2,662.59,0.0,662.59,3,3,3,Loyal Customers
14452,11,2,264.44,0.0,264.44,5,3,2,Loyal Customers
14453,190,1,119.93,0.0,119.93,1,1,1,Hibernating / Lost
14456,5,9,3062.4,14.77,3047.63,5,5,5,Champions
14457,311,1,113.64,0.0,113.64,1,1,1,Hibernating / Lost
14459,155,1,1837.92,0.0,1837.92,2,1,4,At Risk
14460,110,3,434.34,51.0,383.34,2,3,2,At Risk
14461,148,3,2103.06,0.0,2103.06,2,3,5,At Risk
14462,66,11,2004.02,38.120000000000005,1965.9,3,5,4,Loyal Customers
14463,98,3,529.62,0.0,529.62,2,3,3,At Risk
14465,247,3,1058.6200000000001,0.0,1058.6200000000001,1,3,4,At Risk
14466,29,7,2272.4,0.0,2272.4,4,5,5,Champions
14467,18,4,598.76,0.0,598.76,4,4,3,Loyal Customers
14470,12,2,461.19,0.0,461.19,5,3,2,Loyal Customers
14472,104,8,1936.84,0.0,1936.84,2,5,4,At Risk
14473,74,2,234.34000000000003,0.0,234.34000000000003,2,3,1,At Risk
14474,46,1,547.66,9.95,537.7099999999999,3,1,3,Hibernating / Lost
14475,72,3,925.85,126.03,799.82,3,3,3,Loyal Customers
14476,257,1,215.7,0.0,215.7,1,1,1,Hibernating / Lost
14477,20,4,1309.6,1.79,1307.81,4,4,4,Champions
14479,254,2,316.25,0.0,316.25,1,3,2,At Risk
14480,11,1,279.05,0.0,279.05,5,1,2,Hibernating / Lost
14481,165,2,636.51,0.0,636.51,2,3,3,At Risk
14482,18,6,2068.15,0.0,2068.15,4,5,5,Champions
14483,282,1,137.1,7.9,129.2,1,1,1,Hibernating / Lost
14484,50,1,321.92,0.0,321.92,3,1,2,Hibernating / Lost
14485,39,1,165.75,0.0,165.75,3,1,1,Hibernating / Lost
14487,27,6,1196.33,12.75,1183.58,4,5,4,Champions
14488,68,1,1064.28,16.85,1047.43,3,1,4,Hibernating / Lost
14489,207,1,463.38,0.0,463.38,1,1,2,Hibernating / Lost
14491,175,2,340.93,0.0,340.93,2,3,2,At Risk
14493,7,5,2383.2400000000002,20.4,2362.84,5,4,5,Champions
14494,26,1,139.56,0.0,139.56,4,1,1,Hibernating / Lost
14495,51,2,123.8,0.0,123.8,3,3,1,Loyal Customers
14496,312,2,538.8100000000001,0.0,538.8100000000001,1,3,3,At Risk
14497,309,1,475.37,17.9,457.47,1,1,2,Hibernating / Lost
14498,43,5,1957.32,0.0,1957.32,3,4,4,Loyal Customers
14499,26,3,815.32,0.0,815.32,4,3,3,Loyal Customers
14500,88,3,356.85,0.0,356.85,2,3,2,At Risk
14501,184,2,251.21,60.89999999999999,190.31,1,3,1,At Risk
14502,20,11,2470.67,119.65,2351.02,4,5,5,Champions
14503,3,6,3543.26,0.0,3543.26,5,5,5,Champions
14504,47,4,673.26,0.0,673.26,3,4,3,Loyal Customers
14505,17,8,5905.64,86.94,5818.700000000001,4,5,5,Champions
14506,17,5,2012.17,0.0,2012.17,4,4,4,Champions
14507,24,6,1383.18,15.0,1368.18,4,5,4,Champions
14508,22,2,276.42,0.0,276.42,4,3,2,Loyal Customers
14511,11,5,1314.81,47.400000000000006,1267.4099999999999,5,4,4,Champions
14512,188,2,275.28,0.0,275.28,1,3,2,At Risk
14513,101,3,455.59000000000003,17.1,438.49,2,3,2,At Risk
14514,61,3,1055.35,0.0,1055.35,3,3,4,Loyal Customers
14515,18,6,2102.09,0.0,2102.09,4,5,5,Champions
14517,33,2,330.45,0.0,330.45,4,3,2,Loyal Customers
14518,64,1,174.37,0.0,174.37,3,1,1,Hibernating / Lost
14520,2,2,270.6,0.0,270.6,5,3,2,Loyal Customers
14522,24,4,974.54,0.0,974.54,4,4,4,Champions
14523,108,1,241.09,0.0,241.09,2,1,1,Hibernating / Lost
14524,32,9,1867.68,0.0,1867.68,4,5,4,Champions
14525,20,9,4332.2,110.83,4221.37,4,5,5,Champions
14527,3,55,8508.82,797.44,7711.379999999999,5,5,5,Champions
14528,37,1,364.21999999999997,0.0,364.21999999999997,3,1,2,Hibernating / Lost
14529,60,3,620.04,0.0,620.04,3,3,3,Loyal Customers
14530,26,6,2925.91,0.0,2925.91,4,5,5,Champions
14532,236,4,932.85,0.0,932.85,1,4,4,At Risk
14533,25,7,1949.72,137.10000000000002,1812.62,4,5,4,Champions
14534,3,18,4447.05,371.7,4075.3500000000004,5,5,5,Champions
14535,60,3,2864.19,23.1,2841.09,3,3,5,Loyal Customers
14536,260,1,171.8,0.0,171.8,1,1,1,Hibernating / Lost
14537,58,1,355.56,0.0,355.56,3,1,2,Hibernating / Lost
14538,65,2,388.25,0.0,388.25,3,3,2,Loyal Customers
14539,16,2,537.48,0.0,537.48,4,3,3,Loyal Customers
14540,10,3,996.26,0.0,996.26,5,3,4,Loyal Customers
14541,59,8,1461.65,0.0,1461.65,3,5,4,Loyal Customers
14542,186,1,103.25,0.0,103.25,1,1,1,Hibernating / Lost
14543,29,16,3630.33,714.16,2916.17,4,5,5,Champions
14544,24,2,2024.45,0.0,2024.45,4,3,5,Loyal Customers
14546,5,5,2578.09,91.07,2487.02,5,4,5,Champions
14547,4,8,4007.54,20.8,3986.74,5,5,5,Champions
14548,151,2,652.8,0.0,652.8,2,3,3,At Risk
14549,311,1,289.24,0.0,289.24,1,1,2,Hibernating / Lost
14550,11,2,765.62,0.0,765.62,5,3,3,Loyal Customers
14551,18,2,186.23,0.0,186.23,4,3,1,Loyal Customers
14552,152,1,165.07,0.0,165.07,2,1,1,Hibernating / Lost
14553,19,5,859.27,0.0,859.27,4,4,3,Loyal Customers
14554,10,4,2381.04,0.0,2381.04,5,4,5,Champions
14555,57,2,324.14,0.0,324.14,3,3,2,Loyal Customers
14557,85,1,788.38,788.38,0.0,2,1,1,Hibernating / Lost
14560,7,22,2237.77,63.59,2174.18,5,5,5,Champions
14561,76,3,1080.76,0.0,1080.76,2,3,4,At Risk
14562,4,18,5074.77,365.55,4709.22,5,5,5,Champions
14565,96,4,3099.12,25.35,3073.77,2,4,5,At Risk
14566,111,1,1432.0,0.0,1432.0,2,1,4,At Risk
14567,57,2,1530.3600000000001,5.9,1524.46,3,3,4,Loyal Customers
14569,1,1,227.39,0.0,227.39,5,1,1,Hibernating / Lost
14570,281,2,218.06,0.0,218.06,1,3,1,At Risk
14572,3,7,2832.84,29.15,2803.69,5,5,5,Champions
14573,180,9,1653.42,49.699999999999996,1603.72,1,5,4,At Risk
14576,372,1,35.400000000000006,0.0,35.400000000000006,1,1,1,Hibernating / Lost
14577,13,4,859.71,0.0,859.71,5,4,3,Loyal Customers
14578,3,1,168.63,0.0,168.63,5,1,1,Hibernating / Lost
14581,17,1,138.6,0.0,138.6,4,1,1,Hibernating / Lost
14582,41,1,114.11,0.0,114.11,3,1,1,Hibernating / Lost
14583,6,5,1052.55,0.0,1052.55,5,4,4,Champions
14584,169,4,1042.26,13.0,1029.26,2,4,4,At Risk
14585,50,1,157.05,0.0,157.05,3,1,1,Hibernating / Lost
14586,277,1,237.36,103.2,134.16000000000003,1,1,1,Hibernating / Lost
14587,19,9,1601.14,2.9,1598.24,4,5,4,Champions
14589,372,1,39.75,0.0,39.75,1,1,1,Hibernating / Lost
14591,15,4,1447.14,0.0,1447.14,4,4,4,Champions
14592,35,3,570.46,0.0,570.46,3,3,3,Loyal Customers
14593,22,3,617.99,0.0,617.99,4,3,3,Loyal Customers
14594,7,2,379.83,0.0,379.83,5,3,2,Loyal Customers
14595,20,6,1740.6,0.0,1740.6,4,5,4,Champions
14597,11,2,883.15,0.0,883.15,5,3,3,Loyal Customers
14598,44,1,221.97,0.0,221.97,3,1,1,Hibernating / Lost
14600,306,1,393.33000000000004,0.0,393.33000000000004,1,1,2,Hibernating / Lost
14601,11,1,213.96,0.0,213.96,5,1,1,Hibernating / Lost
